Timestamp,How many hours did you sleep last night?,Recognition Score,Temporal Memory Score
2013-03-21 05:21:48,7.0,75.0,88.0
2013-03-21 05:29:13,0.0,91.0,90.0
2013-03-21 05:29:34,7.0,91.0,90.0
2013-03-21 07:37:11,8.0,92.0,68.0
2013-03-21 08:17:19,10.269315673289183,100.0,91.0
2013-03-21 09:04:39,10.269315673289183,100.0,95.0
2013-03-21 09:55:08,8.0,79.0,84.0
92.1303083216488,92.1303083216488,92.1303083216488,92.1303083216488
92.1303083216488,92.1303083216488,92.1303083216488,92.1303083216488
2013-03-21 10:35:46,7.0,62.0,53.0
2013-03-21 10:43:28,10.269315673289183,100.0,70.0
2013-03-21 12:12:45,8.0,100.0,95.0
2013-03-21 12:27:12,6.0,54.0,69.0
2013-03-21 14:14:16,8.0,95.0,95.0
2013-03-21 15:09:11,8.0,95.0,91.0
92.1303083216488,92.1303083216488,92.1303083216488,92.1303083216488
2013-03-21 15:57:23,8.0,100.0,83.0
2013-03-21 16:28:12,3.0,87.0,80.0
2013-03-21 19:29:19,3.0,87.0,80.0
2013-03-21 20:14:54,7.0,100.0,54.0
2013-03-21 20:26:43,6.0,87.0,80.0
2013-03-21 21:27:09,0.0,100.0,91.0
2013-03-21 22:04:09,11.0,79.0,68.0
2013-03-22 00:08:30,6.0,92.0,68.0
2013-03-22 00:51:19,9.0,72.0,59.0
2013-03-22 03:06:21,8.0,83.0,50.0
2013-03-22 04:56:14,9.0,100.0,100.0
2013-03-22 07:36:56,6.0,92.0,86.0
2013-03-22 07:59:49,7.0,91.0,86.0
2013-03-22 09:28:32,8.0,95.0,56.0
2013-03-22 10:32:52,10.269315673289183,57.0,87.0
2013-03-22 10:35:01,10.269315673289183,87.0,57.0
2013-03-22 10:54:47,10.269315673289183,79.0,78.0
2013-03-22 11:10:07,8.0,100.0,91.0
2013-03-22 11:17:00,10.269315673289183,66.0,81.0
2013-03-22 11:30:10,10.269315673289183,100.0,70.0
2013-03-22 11:47:14,8.0,100.0,92.0
2013-03-22 12:07:57,6.0,100.0,91.0
2013-03-22 12:27:05,7.0,95.0,75.0
2013-03-22 13:16:19,0.0,50.0,58.0
2013-03-22 13:16:40,10.269315673289183,50.0,58.0
2013-03-22 14:33:17,8.0,100.0,75.0
2013-03-22 16:09:15,7.0,95.0,78.0
2013-03-23 01:31:19,10.269315673289183,75.0,80.0
2013-03-23 02:06:24,10.269315673289183,95.0,82.0
2013-03-23 06:04:10,8.0,92.0,68.0
2013-03-23 07:03:39,10.269315673289183,95.0,86.0
2013-03-23 07:28:39,7.0,95.0,78.0
2013-03-23 07:53:28,7.0,100.0,83.0
2013-03-23 07:58:36,8.0,91.0,81.0
2013-03-23 08:52:24,6.0,91.0,86.0
2013-03-23 09:33:09,12.0,91.0,59.0
2013-03-23 10:20:38,4.0,91.0,86.0
2013-03-23 17:31:27,7.0,92.0,86.0
2013-03-23 17:52:42,6.0,91.0,95.0
2013-03-23 19:48:34,7.0,60.0,55.0
2013-03-23 22:13:43,9.0,70.0,82.0
2013-03-24 00:39:59,6.0,100.0,95.0
2013-03-24 02:08:41,7.0,95.0,91.0
2013-03-24 02:23:07,10.269315673289183,100.0,87.0
2013-03-24 06:39:46,10.269315673289183,91.0,95.0
2013-03-24 08:36:57,10.0,92.0,68.0
2013-03-24 09:29:48,7.0,78.0,79.0
2013-03-24 10:25:27,8.0,91.0,63.0
2013-03-24 12:12:27,6.0,100.0,70.0
2013-03-24 17:09:58,12.0,100.0,87.0
2013-03-24 19:20:09,3.0,79.0,73.0
2013-03-24 19:48:04,10.269315673289183,100.0,83.0
2013-03-24 20:31:00,6.0,12.0,50.0
2013-03-24 20:41:34,7.0,100.0,62.0
2013-03-24 21:38:46,4.0,95.0,60.0
2013-03-24 22:37:12,6.0,100.0,91.0
2013-03-24 23:40:20,8.0,100.0,91.0
2013-03-25 04:58:35,10.269315673289183,66.0,93.0
2013-03-25 05:39:16,10.269315673289183,91.0,77.0
2013-03-25 05:49:07,10.269315673289183,100.0,95.0
2013-03-25 07:36:37,6.0,87.0,85.0
2013-03-25 08:27:43,10.269315673289183,66.0,81.0
2013-03-25 09:28:20,10.269315673289183,100.0,75.0
2013-03-25 10:38:50,6.0,87.0,61.0
2013-03-25 11:38:30,10.269315673289183,91.0,63.0
2013-03-25 11:58:50,8.0,83.0,85.0
2013-03-25 16:05:23,10.269315673289183,95.0,82.0
2013-03-25 17:42:20,10.269315673289183,100.0,79.0
2013-03-25 18:50:31,10.269315673289183,95.0,60.0
2013-03-25 19:19:20,10.269315673289183,91.0,86.0
2013-03-25 23:31:41,8.0,70.0,64.0
2013-03-26 03:20:36,9.0,92.0,68.0
2013-03-26 05:48:24,0.0,95.0,100.0
2013-03-26 05:48:38,6.0,95.0,100.0
2013-03-26 06:00:40,10.269315673289183,91.0,72.0
2013-03-26 08:10:19,7.0,87.0,76.0
2013-03-26 09:10:09,10.269315673289183,87.0,76.0
2013-03-26 09:23:33,8.0,91.0,59.0
2013-03-26 10:50:50,8.0,83.0,90.0
2013-03-26 11:08:29,7.0,95.0,78.0
2013-03-26 12:52:32,8.0,87.0,90.0
2013-03-26 13:04:21,8.0,91.0,77.0
2013-03-26 14:23:23,10.269315673289183,95.0,95.0
2013-03-26 14:28:53,7.0,75.0,88.0
2013-03-26 15:26:49,10.269315673289183,95.0,86.0
2013-03-26 17:55:35,7.0,79.0,89.0
2013-03-26 18:08:01,7.0,79.0,84.0
2013-03-26 19:15:17,10.269315673289183,100.0,87.0
2013-03-26 21:19:37,0.0,100.0,87.0
2013-03-26 22:34:58,5.0,87.0,80.0
2013-03-27 04:58:42,10.269315673289183,91.0,81.0
2013-03-27 06:39:16,6.0,100.0,87.0
2013-03-27 07:37:13,8.0,100.0,91.0
2013-03-27 08:23:29,8.0,100.0,87.0
2013-03-27 09:45:42,6.0,100.0,70.0
2013-03-27 09:55:58,6.0,76.0,72.0
2013-03-27 10:05:28,5.0,87.0,61.0
2013-03-27 10:12:48,9.0,95.0,91.0
2013-03-27 11:29:22,7.0,52.0,66.0
2013-03-27 12:12:16,6.0,91.0,68.0
2013-03-27 13:56:18,10.269315673289183,91.0,87.0
2013-03-27 15:21:41,8.0,83.0,75.0
2013-03-27 15:36:19,10.0,100.0,83.0
2013-03-27 19:54:18,5.0,100.0,87.0
2013-03-27 20:46:45,7.0,100.0,75.0
2013-03-28 03:12:22,7.0,92.0,68.0
2013-03-28 03:13:45,7.0,92.0,68.0
2013-03-28 04:33:54,10.269315673289183,92.0,68.0
2013-03-28 06:12:53,5.0,95.0,73.0
2013-03-28 06:47:50,10.269315673289183,95.0,86.0
2013-03-28 07:00:17,8.0,83.0,95.0
2013-03-28 08:10:35,12.0,100.0,83.0
2013-03-28 08:14:25,8.0,100.0,91.0
2013-03-28 09:45:16,10.269315673289183,92.0,68.0
2013-03-28 12:20:15,8.0,100.0,70.0
2013-03-28 12:26:53,7.0,80.0,88.0
2013-03-28 12:33:51,8.0,83.0,95.0
2013-03-28 17:44:06,8.0,92.0,66.0
2013-03-28 17:49:12,0.0,92.0,68.0
2013-03-28 18:01:07,10.0,100.0,87.0
2013-03-28 18:12:02,10.269315673289183,95.0,86.0
2013-03-28 18:45:34,10.269315673289183,91.0,81.0
2013-03-28 19:42:34,10.269315673289183,100.0,83.0
2013-03-29 00:01:40,7.0,91.0,77.0
2013-03-29 00:14:55,8.0,100.0,79.0
2013-03-29 01:45:22,9.0,75.0,55.0
2013-03-29 02:36:00,6.0,89.0,79.0
2013-03-29 03:05:02,10.269315673289183,100.0,62.0
2013-03-29 04:37:29,7.0,91.0,86.0
2013-03-29 07:14:23,9.0,92.0,86.0
2013-03-29 07:31:44,0.0,92.0,68.0
2013-03-29 07:31:53,6.0,92.0,68.0
2013-03-29 07:48:47,9.0,83.0,75.0
2013-03-29 08:10:24,10.0,92.0,68.0
2013-03-29 11:40:56,12.0,95.0,86.0
2013-03-29 12:41:49,8.0,87.0,80.0
2013-03-29 13:15:10,7.0,91.0,62.0
2013-03-29 13:16:12,7.0,91.0,62.0
2013-03-29 13:16:25,7.0,91.0,62.0
2013-03-29 19:25:12,7.0,91.0,63.0
2013-03-29 19:31:40,8.0,100.0,75.0
2013-03-29 19:46:27,10.269315673289183,100.0,66.0
2013-03-29 21:49:52,8.0,100.0,87.0
2013-03-30 01:27:47,9.0,87.0,70.0
2013-03-30 02:07:18,7.0,95.0,82.0
2013-03-30 06:17:01,10.269315673289183,75.0,66.0
2013-03-30 06:55:08,10.269315673289183,62.0,80.0
2013-03-30 09:13:48,9.0,87.0,71.0
2013-03-30 09:34:43,8.0,91.0,81.0
2013-03-30 10:10:53,10.269315673289183,95.0,78.0
2013-03-30 12:50:38,10.269315673289183,91.0,95.0
2013-03-30 14:13:43,0.0,100.0,75.0
2013-03-30 14:14:52,8.0,100.0,75.0
2013-03-30 16:48:19,9.0,91.0,81.0
2013-03-30 17:25:27,7.0,72.0,89.0
2013-03-30 17:42:29,8.0,95.0,51.0
2013-03-30 19:03:21,7.0,100.0,75.0
2013-03-30 20:23:23,0.0,83.0,65.0
2013-03-30 20:37:07,10.269315673289183,83.0,65.0
2013-03-30 22:49:31,8.0,95.0,78.0
2013-03-31 02:34:34,7.0,91.0,71.0
2013-03-31 05:20:46,6.0,91.0,86.0
2013-03-31 05:38:35,10.0,100.0,100.0
2013-03-31 07:31:16,9.0,95.0,86.0
2013-03-31 07:53:27,8.0,95.0,78.0
2013-03-31 07:57:31,8.0,95.0,78.0
2013-03-31 11:14:02,10.269315673289183,97.0,63.0
2013-03-31 11:57:16,4.0,87.0,85.0
2013-03-31 12:56:02,7.0,100.0,91.0
2013-03-31 15:53:54,4.0,70.0,82.0
2013-03-31 19:58:01,9.0,92.0,68.0
2013-01-04 01:08:29,5.0,95.0,86.0
2013-01-04 01:15:21,10.269315673289183,83.0,90.0
2013-01-04 01:49:57,10.269315673289183,91.0,68.0
2013-01-04 07:06:39,10.269315673289183,87.0,38.0
2013-01-04 07:17:42,8.0,19.0,16.0
2013-01-04 07:19:39,10.269315673289183,87.0,61.0
2013-01-04 09:59:18,10.269315673289183,100.0,87.0
2013-01-04 11:45:58,7.0,100.0,75.0
2013-01-04 12:22:01,0.0,95.0,65.0
2013-01-04 13:31:56,10.269315673289183,95.0,86.0
2013-01-04 14:59:56,8.0,70.0,76.0
2013-01-04 15:35:12,7.0,91.0,90.0
2013-01-04 15:56:19,7.0,95.0,73.0
2013-01-04 17:25:30,7.0,100.0,91.0
2013-01-04 17:28:20,8.0,100.0,95.0
2013-01-04 17:29:47,8.0,100.0,95.0
2013-01-04 19:00:33,9.0,91.0,86.0
2013-01-04 22:01:37,7.0,95.0,95.0
2013-01-04 22:04:26,6.0,100.0,79.0
2013-02-04 02:11:44,10.269315673289183,100.0,70.0
2013-02-04 00:46:53,7.0,100.0,87.0
2013-02-04 01:04:10,10.269315673289183,100.0,83.0
2013-02-04 01:20:08,7.0,100.0,75.0
2013-02-04 10:21:04,7.0,87.0,71.0
2013-02-04 12:38:29,10.269315673289183,95.0,86.0
2013-02-04 13:00:42,0.0,91.0,77.0
2013-02-04 13:01:00,10.269315673289183,91.0,77.0
2013-02-04 13:41:33,7.0,79.0,52.0
2013-02-04 14:09:40,8.0,95.0,73.0
2013-02-04 15:25:55,10.269315673289183,100.0,79.0
2013-02-04 16:08:46,0.0,70.0,58.0
2013-02-04 16:54:57,10.269315673289183,95.0,95.0
2013-02-04 18:45:04,7.0,95.0,73.0
2013-02-04 18:56:23,10.269315673289183,87.0,95.0
2013-02-04 19:22:43,10.269315673289183,87.0,76.0
2013-02-04 20:09:13,9.0,91.0,95.0
2013-02-04 21:39:09,8.0,91.0,90.0
2013-02-04 22:24:07,7.0,95.0,82.0
2013-02-04 22:55:19,9.0,83.0,80.0
2013-03-04 01:01:46,8.0,79.0,63.0
2013-03-04 05:53:53,10.269315673289183,87.0,76.0
2013-03-04 07:35:01,10.269315673289183,100.0,100.0
2013-03-04 08:22:34,6.0,95.0,69.0
2013-03-04 09:05:17,0.0,94.0,93.0
2013-03-04 12:20:52,10.269315673289183,77.0,79.0
2013-03-04 13:01:48,7.0,87.0,78.0
2013-03-04 14:46:44,4.0,95.0,65.0
2013-03-04 18:08:32,10.269315673289183,95.0,72.0
2013-03-04 22:47:12,6.0,91.0,77.0
2013-04-04 00:30:13,10.269315673289183,79.0,73.0
2013-04-04 01:34:34,3.0,100.0,87.0
2013-04-04 05:02:12,5.0,91.0,92.0
2013-04-04 07:05:35,7.0,91.0,63.0
2013-04-04 07:07:49,7.0,91.0,63.0
2013-04-04 09:36:30,7.0,92.0,68.0
2013-04-04 10:12:17,7.0,90.0,85.0
2013-04-04 10:25:54,9.0,70.0,70.0
2013-04-04 10:50:00,7.0,95.0,86.0
2013-04-04 12:16:28,5.0,91.0,86.0
2013-04-04 12:22:14,7.0,100.0,100.0
2013-04-04 19:58:28,10.269315673289183,87.0,90.0
2013-04-04 21:04:29,7.0,75.0,83.0
2013-04-04 21:29:22,10.269315673289183,87.0,66.0
2013-05-04 03:28:15,7.0,100.0,66.0
2013-05-04 04:16:31,6.0,100.0,83.0
2013-05-04 04:26:35,5.0,95.0,68.0
2013-05-04 05:17:18,10.269315673289183,100.0,91.0
2013-05-04 05:37:08,7.0,87.0,85.0
2013-05-04 05:45:07,10.0,83.0,92.0
2013-05-04 07:30:47,10.269315673289183,100.0,70.0
2013-05-04 08:03:49,10.269315673289183,87.0,80.0
2013-05-04 08:23:24,10.269315673289183,91.0,90.0
2013-05-04 08:57:43,10.269315673289183,92.0,68.0
2013-05-04 09:21:49,6.0,87.0,85.0
2013-05-04 10:01:47,10.269315673289183,95.0,86.0
2013-05-04 16:37:04,7.0,79.0,89.0
2013-05-04 17:08:36,14.0,87.0,85.0
2013-06-04 01:33:45,10.269315673289183,95.0,78.0
2013-06-04 03:37:17,0.0,93.0,69.0
2013-06-04 05:21:24,6.0,91.0,68.0
2013-06-04 06:50:12,8.0,95.0,95.0
2013-06-04 07:09:27,9.0,91.0,90.0
2013-06-04 07:31:05,7.0,95.0,69.0
2013-06-04 08:15:46,6.0,77.0,44.0
2013-06-04 09:22:34,10.269315673289183,75.0,80.0
2013-06-04 09:26:08,8.0,91.0,77.0
2013-06-04 09:35:16,10.269315673289183,91.0,77.0
2013-06-04 09:45:24,7.0,95.0,69.0
2013-06-04 10:40:31,6.0,68.0,72.0
2013-06-04 11:32:26,9.0,100.0,66.0
2013-06-04 11:46:16,9.0,83.0,80.0
2013-06-04 12:46:38,11.0,100.0,87.0
2013-06-04 15:10:06,4.0,100.0,91.0
2013-06-04 16:00:18,15.0,87.0,76.0
2013-06-04 16:41:33,0.0,60.0,56.0
2013-06-04 16:46:19,10.269315673289183,95.0,65.0
2013-06-04 17:12:37,7.0,100.0,95.0
2013-07-04 00:11:59,8.0,95.0,86.0
2013-07-04 00:41:04,10.269315673289183,100.0,87.0
2013-07-04 03:52:27,7.0,91.0,68.0
2013-07-04 04:46:58,8.0,91.0,54.0
2013-07-04 09:13:20,10.0,100.0,79.0
2013-07-04 11:12:30,9.0,79.0,73.0
2013-07-04 11:17:24,8.0,87.0,85.0
2013-07-04 11:37:48,9.0,95.0,69.0
2013-07-04 12:13:45,10.269315673289183,100.0,83.0
2013-07-04 15:34:07,10.269315673289183,62.0,46.0
2013-07-04 15:53:25,10.269315673289183,100.0,91.0
2013-07-04 16:37:06,6.0,100.0,87.0
2013-07-04 17:42:56,11.0,91.0,68.0
2013-07-04 19:22:58,7.0,91.0,92.0
2013-08-04 01:55:30,10.269315673289183,95.0,95.0
2013-08-04 04:54:49,7.0,78.0,65.0
2013-08-04 06:09:01,8.0,91.0,95.0
2013-08-04 09:06:21,8.0,95.0,86.0
2013-08-04 16:15:11,5.0,100.0,91.0
2013-08-04 17:19:11,7.0,79.0,84.0
2013-08-04 19:16:34,10.269315673289183,79.0,94.0
2013-08-04 20:31:50,8.0,91.0,68.0
2013-08-04 20:43:50,7.0,95.0,82.0
2013-09-04 04:00:19,8.0,83.0,80.0
2013-09-04 04:46:30,6.0,100.0,87.0
2013-09-04 05:34:16,10.269315673289183,88.0,42.0
2013-09-04 05:42:58,10.269315673289183,83.0,70.0
2013-09-04 08:26:32,6.0,95.0,78.0
2013-09-04 08:43:19,6.0,75.0,88.0
2013-09-04 08:54:58,4.0,87.0,61.0
2013-09-04 09:27:23,7.0,100.0,62.0
2013-09-04 13:42:58,7.0,100.0,75.0
2013-09-04 14:44:59,10.269315673289183,92.0,68.0
2013-09-04 17:28:54,0.0,83.0,65.0
2013-09-04 22:11:21,7.0,83.0,65.0
2013-09-04 23:32:18,10.269315673289183,91.0,86.0
2013-10-04 01:56:15,10.269315673289183,95.0,86.0
2013-10-04 04:19:42,10.269315673289183,100.0,58.0
2013-10-04 08:34:42,8.0,100.0,86.0
2013-10-04 15:31:01,10.269315673289183,83.0,55.0
2013-10-04 15:38:51,0.0,100.0,100.0
2013-10-04 15:39:05,10.269315673289183,100.0,100.0
2013-10-04 15:45:42,10.269315673289183,91.0,63.0
2013-10-04 17:01:33,7.0,87.0,66.0
2013-10-04 17:33:14,10.269315673289183,95.0,69.0
2013-10-04 18:11:38,10.269315673289183,95.0,78.0
2013-10-04 18:36:48,8.0,100.0,95.0
2013-10-04 18:50:48,10.269315673289183,95.0,65.0
2013-10-04 19:54:08,0.0,91.0,86.0
2013-10-04 22:59:05,8.0,70.0,64.0
2013-11-04 01:31:09,6.0,66.0,62.0
2013-11-04 03:58:42,10.269315673289183,83.0,70.0
2013-11-04 06:38:37,6.0,100.0,75.0
2013-11-04 06:59:36,7.0,100.0,100.0
2013-11-04 07:56:44,6.0,100.0,58.0
2013-11-04 08:55:11,10.269315673289183,100.0,83.0
2013-11-04 09:27:29,7.0,100.0,83.0
2013-11-04 09:57:46,8.0,91.0,77.0
2013-11-04 12:10:03,7.0,82.0,100.0
2013-11-04 12:10:43,7.0,87.0,100.0
2013-11-04 13:03:28,8.0,100.0,91.0
2013-11-04 13:15:13,5.0,91.0,86.0
2013-11-04 13:23:30,6.0,91.0,100.0
2013-11-04 13:39:15,0.0,100.0,87.0
2013-11-04 13:39:30,10.269315673289183,100.0,87.0
2013-11-04 15:35:17,6.0,92.0,68.0
2013-11-04 15:38:38,7.0,79.0,73.0
2013-11-04 16:49:29,10.269315673289183,87.0,80.0
2013-11-04 19:04:38,5.0,91.0,77.0
2013-11-04 19:57:50,10.269315673289183,91.0,90.0
2013-11-04 23:00:35,0.0,70.0,88.0
2013-11-04 23:01:01,7.0,70.0,88.0
2013-11-04 23:01:40,7.0,50.0,50.0
2013-11-04 23:28:30,7.0,95.0,69.0
2013-12-04 01:30:51,6.0,100.0,86.0
2013-12-04 01:42:42,6.0,79.0,57.0
2013-12-04 11:14:18,8.0,100.0,92.0
2013-12-04 11:59:07,10.269315673289183,58.0,71.0
2013-12-04 12:53:19,10.269315673289183,100.0,83.0
2013-12-04 13:52:00,8.0,100.0,87.0
2013-12-04 14:12:27,5.0,95.0,91.0
2013-12-04 16:23:15,6.0,95.0,100.0
2013-12-04 17:35:05,0.0,100.0,98.0
2013-12-04 17:35:29,8.0,100.0,98.0
2013-12-04 17:50:21,10.269315673289183,91.0,90.0
2013-12-04 23:02:31,7.0,91.0,81.0
2013-04-13 01:33:16,8.0,70.0,80.0
2013-04-13 03:33:24,10.269315673289183,87.0,71.0
2013-04-13 11:05:02,8.0,100.0,75.0
2013-04-13 12:15:29,10.269315673289183,78.0,79.0
2013-04-13 16:03:03,0.0,95.0,95.0
2013-04-13 17:11:38,6.0,87.0,62.0
2013-04-13 19:42:12,6.0,100.0,100.0
2013-04-13 19:50:25,10.0,92.0,68.0
2013-04-13 20:21:44,10.269315673289183,100.0,100.0
2013-04-14 01:43:04,10.269315673289183,87.0,71.0
2013-04-14 02:46:12,0.0,70.0,88.0
2013-04-14 04:29:27,6.0,95.0,91.0
2013-04-14 05:09:22,0.0,100.0,83.0
2013-04-14 06:56:12,10.0,91.0,86.0
2013-04-14 06:58:04,3.0,87.0,61.0
2013-04-14 14:45:26,0.0,95.0,78.0
2013-04-15 01:12:51,8.0,100.0,91.0
2013-04-15 03:57:15,5.0,95.0,69.0
2013-04-15 03:58:52,7.0,79.0,78.0
2013-04-15 04:01:26,7.0,79.0,68.0
2013-04-15 04:06:18,7.0,79.0,78.0
2013-04-15 05:32:18,10.269315673289183,95.0,73.0
2013-04-15 05:52:52,6.0,87.0,78.0
2013-04-15 07:33:34,10.269315673289183,70.0,64.0
2013-04-15 07:50:22,10.0,87.0,61.0
2013-04-15 08:04:12,5.0,100.0,100.0
2013-04-15 09:38:23,7.0,95.0,91.0
2013-04-15 11:26:08,9.0,100.0,75.0
2013-04-15 19:37:22,6.0,98.0,78.0
2013-04-15 21:01:28,10.269315673289183,91.0,86.0
2013-04-15 21:56:51,8.0,92.18397593046579,78.50050273712435
2013-04-15 23:20:35,5.0,83.0,78.50050273712435
2013-04-16 05:56:55,10.269315673289183,92.0,62.0
2013-04-16 06:50:35,10.269315673289183,91.0,81.0
2013-04-16 07:06:02,6.0,87.0,71.0
2013-04-16 08:50:01,8.0,87.0,90.0
2013-04-16 09:45:46,6.0,100.0,91.0
2013-04-16 10:16:58,10.269315673289183,100.0,70.0
2013-04-16 10:36:48,10.269315673289183,91.0,100.0
2013-04-16 13:40:32,10.269315673289183,88.0,75.0
2013-04-16 13:54:08,10.269315673289183,87.0,95.0
2013-04-16 14:13:20,0.0,70.0,76.0
2013-04-16 16:44:13,7.0,92.0,68.0
2013-04-16 16:44:34,7.0,92.18397593046579,78.50050273712435
2013-04-16 20:31:12,9.0,100.0,91.0
2013-04-16 21:48:02,0.0,95.0,91.0
2013-04-16 21:48:31,6.0,95.0,91.0
2013-04-16 22:24:57,10.269315673289183,91.0,86.0
2013-04-17 02:33:10,10.269315673289183,100.0,87.0
2013-04-17 03:30:12,6.0,95.0,82.0
2013-04-17 03:34:32,7.0,95.0,73.0
2013-04-17 04:17:23,8.0,95.0,95.0
2013-04-17 04:54:35,4.0,95.0,91.0
2013-04-17 08:12:01,10.269315673289183,87.0,85.0
2013-04-17 10:06:15,10.269315673289183,100.0,83.0
2013-04-17 10:38:43,10.269315673289183,87.0,90.0
2013-04-17 10:53:32,5.0,87.0,66.0
2013-04-17 11:17:42,7.0,100.0,87.0
2013-04-17 12:00:50,10.269315673289183,100.0,95.0
2013-04-17 12:35:15,6.0,91.0,95.0
2013-04-17 12:45:51,0.0,95.0,73.0
2013-04-17 12:46:20,8.0,95.0,73.0
2013-04-17 12:59:14,10.269315673289183,100.0,75.0
2013-04-17 13:05:51,10.269315673289183,95.0,82.0
2013-04-17 13:19:13,8.0,100.0,83.0
2013-04-17 13:27:35,6.0,95.0,82.0
2013-04-17 13:27:55,10.269315673289183,86.0,67.0
2013-04-17 13:34:12,7.0,100.0,70.0
2013-04-17 13:56:47,4.0,87.0,85.0
2013-04-17 14:02:46,10.269315673289183,95.0,91.0
2013-04-17 14:04:06,6.0,91.0,95.0
2013-04-17 14:05:11,0.0,91.0,54.0
2013-04-17 14:42:56,0.0,100.0,79.0
2013-04-17 15:09:44,8.0,100.0,83.0
2013-04-17 15:15:58,6.0,87.0,80.0
2013-04-17 15:43:50,10.269315673289183,100.0,75.0
2013-04-17 16:11:08,10.269315673289183,95.0,91.0
2013-04-17 16:50:22,10.269315673289183,65.0,65.0
2013-04-17 16:54:27,7.0,58.0,85.0
2013-04-17 17:45:19,10.269315673289183,95.0,73.0
2013-04-17 17:47:05,6.0,91.0,77.0
2013-04-17 18:02:36,7.0,80.0,60.0
2013-04-17 18:13:49,5.0,83.0,70.0
2013-04-17 18:14:50,10.269315673289183,87.0,80.0
2013-04-17 18:28:38,0.0,91.0,77.0
2013-04-17 18:38:19,10.269315673289183,67.0,78.0
2013-04-17 19:04:27,8.0,100.0,83.0
2013-04-17 19:22:00,8.0,92.18397593046579,78.50050273712435
2013-04-17 19:22:17,0.0,5.0,5.0
2013-04-17 19:22:29,0.0,5.0,78.50050273712435
2013-04-17 19:27:54,4.0,95.0,73.0
2013-04-17 19:31:36,7.0,100.0,75.0
2013-04-17 19:34:26,0.0,91.0,70.0
2013-04-17 19:34:39,0.0,91.0,78.50050273712435
2013-04-17 19:34:48,8.0,87.0,90.0
2013-04-17 19:34:55,68.0,92.18397593046579,78.50050273712435
2013-04-17 19:35:36,10.269315673289183,91.0,68.0
2013-04-17 19:35:58,9.0,91.0,78.50050273712435
10.269315673288384,10.269315673288384,10.269315673288384,10.269315673288384
2013-04-17 19:59:52,0.0,87.0,85.0
2013-04-17 20:04:30,6.0,100.0,68.0
2013-04-17 20:26:04,6.0,58.0,71.0
2013-04-17 20:30:55,13.0,83.0,55.0
2013-04-17 20:32:28,10.269315673289183,100.0,83.0
2013-04-17 21:06:12,7.0,100.0,87.0
2013-04-17 21:12:38,5.0,100.0,83.0
2013-04-17 21:36:35,0.0,100.0,87.0
92.1303083216488,92.1303083216488,92.1303083216488,92.1303083216488
2013-04-17 21:41:09,10.269315673289183,74.0,92.0
2013-04-17 21:53:14,10.269315673289183,100.0,68.0
2013-04-17 22:37:36,6.0,70.0,70.0
2013-04-17 22:47:12,0.0,100.0,83.0
2013-04-17 22:48:02,11.0,100.0,93.0
2013-04-17 22:48:38,10.269315673289183,91.0,68.0
2013-04-17 23:59:00,7.0,95.0,73.0
2013-04-18 00:34:33,8.0,91.0,68.0
2013-04-18 00:44:04,8.0,92.0,83.0
2013-04-18 01:36:26,7.0,100.0,83.0
2013-04-18 02:39:48,0.0,80.0,83.0
2013-04-18 02:40:25,10.269315673289183,80.0,83.0
2013-04-18 02:41:06,10.269315673289183,83.0,80.0
2013-04-18 02:49:54,10.269315673289183,100.0,87.0
2013-04-18 03:15:00,10.269315673289183,87.0,100.0
92.1303083216488,92.1303083216488,92.1303083216488,92.1303083216488
2013-04-18 05:55:47,6.0,100.0,79.0
2013-04-18 06:03:58,10.269315673289183,95.0,91.0
2013-04-18 06:12:19,8.0,100.0,100.0
2013-04-18 06:18:03,7.0,24.0,21.0
2013-04-18 06:54:58,10.269315673289183,66.0,87.0
2013-04-18 07:06:36,10.269315673289183,93.0,63.0
2013-04-18 07:24:08,7.0,75.0,83.0
2013-04-18 08:11:50,8.0,100.0,87.0
2013-04-18 08:27:19,10.269315673289183,83.0,90.0
2013-04-18 08:33:13,10.269315673289183,83.0,80.0
2013-04-18 08:53:10,0.0,6.0,8.0
2013-04-18 08:55:53,6.0,100.0,75.0
2013-04-18 08:56:46,6.0,91.0,77.0
92.1303083216488,92.1303083216488,92.1303083216488,92.1303083216488
2013-04-18 09:51:34,6.0,91.0,72.0
2013-04-18 09:59:56,0.0,79.0,73.0
2013-04-18 10:43:56,6.0,100.0,75.0
2013-04-18 11:03:28,10.269315673289183,87.0,90.0
2013-04-18 11:23:03,8.0,75.0,50.0
2013-04-18 11:23:41,0.0,75.0,50.0
2013-04-18 11:24:26,5.0,92.0,68.0
2013-04-18 11:44:13,12.0,79.0,84.0
2013-04-18 12:09:59,10.269315673289183,91.0,90.0
2013-04-18 12:28:09,8.0,100.0,75.0
2013-04-18 12:28:21,10.269315673289183,87.0,85.0
2013-04-18 12:32:00,7.0,95.0,86.0
2013-04-18 12:35:30,10.269315673289183,60.0,70.0
2013-04-18 12:57:38,8.0,91.0,59.0
2013-04-18 13:01:48,10.269315673289183,95.0,100.0
2013-04-18 13:23:34,6.0,91.0,59.0
2013-04-18 13:53:02,6.0,95.0,91.0
2013-04-18 14:20:34,7.0,100.0,83.0
92.1303083216488,92.1303083216488,92.1303083216488,92.1303083216488
2013-04-18 14:49:32,10.269315673289183,100.0,100.0
2013-04-18 14:59:02,10.269315673289183,91.0,86.0
